Date,Region,unemployment rate,labor force participation rate,employment_count,cpi_all_items,cpi_housing,cpi_energy,cpi_medical_care,Year
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,83062.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,59976.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,214514.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6574.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,310109.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,854355.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,4808.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,335254.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,179027.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,622556.0,233.707,235.485,192.619,440.969,2015
2015-01-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,327663.0,233.707,235.485,192.619,440.969,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,81978.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60035.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,212355.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6491.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,309731.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,850399.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,4629.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,329002.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,177633.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,623874.0,234.722,236.016,196.597,442.783,2015
2015-02-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,326386.0,234.722,236.016,196.597,442.783,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,83148.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,59963.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,214214.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6541.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,312518.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,858957.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,4800.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,333497.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,180261.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,628240.0,236.119,236.435,204.731,444.02,2015
2015-03-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,329321.0,236.119,236.435,204.731,444.02,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,89216.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60012.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,218977.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,7316.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,316399.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,868324.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,5789.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,339758.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,184907.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,635600.0,236.599,236.777,203.715,446.663,2015
2015-04-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,332942.0,236.599,236.777,203.715,446.663,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,96821.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,61879.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,221935.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,8597.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,322332.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,878465.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,7285.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,344944.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,189473.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,637551.0,237.805,237.175,214.33,447.213,2015
2015-05-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,337783.0,237.805,237.175,214.33,447.213,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,105486.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,63451.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,224914.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,10754.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,327089.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,885406.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,8998.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,349053.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,192509.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,641796.0,238.638,238.568,220.861,446.271,2015
2015-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,340101.0,238.638,238.568,220.861,446.271,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,111739.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,64403.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,218691.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,12119.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,319789.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,874915.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,10112.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,344222.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,188082.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,647278.0,238.654,239.085,219.852,446.773,2015
2015-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,329786.0,238.654,239.085,219.852,446.773,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,110358.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,63339.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,217732.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,12014.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,318522.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,870687.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,10066.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,341456.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,187311.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,641519.0,238.316,239.298,213.248,446.536,2015
2015-08-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,329346.0,238.316,239.298,213.248,446.536,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,101235.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,62335.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,221937.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,10258.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,321967.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,877097.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,8717.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,343843.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,188720.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,640314.0,237.945,239.651,201.641,447.289,2015
2015-09-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,335855.0,237.945,239.651,201.641,447.289,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,95797.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,62042.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,223105.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,8644.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,323612.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,885525.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,7348.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,348427.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,189683.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,649568.0,237.838,239.395,194.501,450.065,2015
2015-10-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,339641.0,237.838,239.395,194.501,450.065,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,91084.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,61875.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,224176.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,7723.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,323253.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,888886.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,6252.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,349439.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,189176.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,652596.0,237.336,239.325,189.267,451.371,2015
2015-11-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,340731.0,237.336,239.325,189.267,451.371,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,90083.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,61628.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,224622.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,7544.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,324005.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,890193.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,6003.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,350234.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,188499.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,653407.0,236.525,239.514,183.378,451.072,2015
2015-12-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,342078.0,236.525,239.514,183.378,451.072,2015
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,84019.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60048.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,218170.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6884.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,313831.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,870701.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,5049.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,344478.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,181916.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,640637.0,236.916,240.424,180.171,454.175,2016
2016-01-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,333254.0,236.916,240.424,180.171,454.175,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,83539.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60222.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,216971.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6718.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,315639.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,870536.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,4931.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,340918.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,181327.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,645610.0,237.111,241.015,172.061,458.295,2016
2016-02-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,332913.0,237.111,241.015,172.061,458.295,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,85589.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60177.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,219639.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,6900.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,318394.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,875624.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,5197.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,344953.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,184531.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,647810.0,238.132,241.485,179.017,458.62,2016
2016-03-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,335639.0,238.132,241.485,179.017,458.62,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,90652.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,60245.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,223028.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,7466.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,322672.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,884374.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,6064.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,348660.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,187939.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,654929.0,239.261,241.79,185.652,459.994,2016
2016-04-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,339934.0,239.261,241.79,185.652,459.994,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,96639.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,61564.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,224795.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,8557.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,327123.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,889569.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,7270.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,352275.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,191121.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,655664.0,240.229,242.811,192.673,461.23,2016
2016-05-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,343368.0,240.229,242.811,192.673,461.23,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,344869.0,241.018,244.28,200.035,462.075,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,337047.0,240.628,244.936,195.94,464.164,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,665777.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",,,335917.0,240.849,245.472,193.524,468.379,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",,,101865.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",,,61957.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",,,225234.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",,,10207.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Essex County",,,326270.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",,,892732.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",,,8727.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",,,350816.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",,,192320.0,241.428,246.127,195.852,469.154,2016
2016-09-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",,,667898.0,241.428,246.127,195.852,469.154,2016
