Date,Region,unemployment rate,labor force participation rate,employment_count,cpi_all_items,cpi_housing,cpi_energy,cpi_medical_care,Year
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.8,,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.0,65.2,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.5,,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",5.8,,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.5,,106278.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.7,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.1,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.8,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.0,65.2,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.5,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",5.8,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.5,,63303.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.7,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.1,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.8,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.0,65.2,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.5,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",5.8,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.5,,227812.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.7,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.1,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.8,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.0,65.2,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.5,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",5.8,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.5,,10787.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.7,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.1,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.8,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.0,65.2,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.5,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",5.8,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.5,,329490.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.7,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.1,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.8,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.0,65.2,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.5,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",5.8,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.5,,896258.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.7,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.1,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.8,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.0,65.2,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.5,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",5.8,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.5,,9188.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.7,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.1,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.8,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.0,65.2,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.5,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",5.8,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.5,,356359.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.7,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.1,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.8,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.0,65.2,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.5,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",5.8,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.5,,194249.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.7,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.1,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",3.8,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.0,65.2,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.5,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",5.8,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.5,,658387.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.7,,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.1,,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",3.8,,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.0,65.2,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.5,,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",5.8,,344869.0,241.018,244.28,200.035,462.075,2016
2016-06-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.5,,344869.0,241.018,244.28,200.035,462.075,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.5,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.7,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.8,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.9,65.3,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.4,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",6.1,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.6,,113535.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.5,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.7,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.8,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.9,65.3,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.4,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",6.1,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.6,,63805.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.5,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.7,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.8,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.9,65.3,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.4,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",6.1,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.6,,221721.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.5,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.7,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.8,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.9,65.3,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.4,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",6.1,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.6,,12279.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.5,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.7,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.8,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.9,65.3,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.4,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",6.1,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.6,,322298.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.5,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.7,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.8,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.9,65.3,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.4,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",6.1,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.6,,889798.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.5,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.7,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.8,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.9,65.3,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.4,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",6.1,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.6,,10491.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.5,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.7,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.8,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.9,65.3,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.4,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",6.1,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.6,,349962.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.5,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.7,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.8,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.9,65.3,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.4,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",6.1,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.6,,190628.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.5,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",3.7,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",3.8,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",3.9,65.3,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.4,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",6.1,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.6,,668533.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.5,,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",3.7,,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",3.8,,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",3.9,65.3,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.4,,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",6.1,,337047.0,240.628,244.936,195.94,464.164,2016
2016-07-01,"Total Covered Total, all industries for All establishment sizes in Worcester County",4.6,,337047.0,240.628,244.936,195.94,464.164,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.0,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.4,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.5,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",3.9,65.3,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.0,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",5.6,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Barnstable County",4.2,,112726.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.0,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.4,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.5,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",3.9,65.3,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.0,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",5.6,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Berkshire County",4.2,,62870.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.0,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.4,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.5,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",3.9,65.3,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.0,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",5.6,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Bristol County",4.2,,220704.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.0,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.4,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.5,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",3.9,65.3,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.0,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",5.6,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Dukes County",4.2,,12183.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.0,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.4,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.5,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",3.9,65.3,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.0,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",5.6,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Essex County",4.2,,320858.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.0,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.4,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.5,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",3.9,65.3,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.0,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",5.6,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Middlesex County",4.2,,885145.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.0,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.4,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.5,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",3.9,65.3,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.0,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",5.6,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Nantucket County",4.2,,10460.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.0,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.4,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.5,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",3.9,65.3,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.0,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",5.6,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Norfolk County",4.2,,348601.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.0,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.4,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.5,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",3.9,65.3,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.0,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",5.6,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Plymouth County",4.2,,190558.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",4.0,,665777.0,240.849,245.472,193.524,468.379,2016
2016-08-01,"Total Covered Total, all industries for All establishment sizes in Suffolk County",3.4,,665777.0,240.849,245.472,193.524,468.379,2016
